ID,mean-1,mean-2,mean-3,mean-4,mean-5,variance-1,variance-2,variance-3,variance-4,variance-5,skewness-1,skewness-2,skewness-3,skewness-4,skewness-5,kurt-1,kurt-2,kurt-3,kurt-4,kurt-5,contrast-1,contrast-2,contrast-3,contrast-4,contrast-5,homogeneity-1,homogeneity-2,homogeneity-3,homogeneity-4,homogeneity-5,energy-1,energy-2,energy-3,energy-4,energy-5,correlation-1,correlation-2,correlation-3,correlation-4,correlation-5,asm-1,asm-2,asm-3,asm-4,asm-5,entropy_val-1,entropy_val-2,entropy_val-3,entropy_val-4,entropy_val-5,surface,H2 ,CO2
1,18.84687031,21.41679766,18.75134788,36.30466566,22.02783105,1804.804571,1922.922812,1812.006845,3054.725154,1971.811655,2.528940958,2.244896398,2.536752418,1.464227289,2.156042359,5.992196894,4.515675493,5.982152161,1.251261767,4.019534044,760.2530779,417.9105726,671.6451648,901.050263,431.7493386,0.628512356,0.600232353,0.627855349,0.500403553,0.600559204,0.505939215,0.445530101,0.507673272,0.394452367,0.459196608,0.789954961,0.891483335,0.815175614,0.852801984,0.890666706,0.255974489,0.198497071,0.257732151,0.15559267,0.210861525,10.4392972,10.30068431,10.4402013,10.08274207,10.31015123,2216.11,53.48571229,4.249333993
2,40.17222449,26.30984933,21.73943084,21.501533,25.64565507,3455.609799,2370.554694,2099.745073,2096.160482,2335.070318,1.376822733,1.886817533,2.295388143,2.311242554,1.987112684,0.960127167,2.675828037,4.591292221,4.650557948,3.188222928,1060.541832,537.4790839,828.9249882,749.1409972,538.9854814,0.470911063,0.551871049,0.588139341,0.591441161,0.555563813,0.377874874,0.416300525,0.45564206,0.463057518,0.406159348,0.846827523,0.886776985,0.803132395,0.821780073,0.884734305,0.14278942,0.173306127,0.207609687,0.214422265,0.164965416,10.13419883,10.44745932,10.54587226,10.5392958,10.4349874,1996.46,52.50884634,7.723832398
3,14.53313745,18.75543888,30.94236167,19.31110098,14.59754774,1603.811392,1983.316589,3175.556922,2016.833139,1607.093418,3.149950245,2.683571471,1.907852664,2.574652968,3.181831546,9.865798088,6.945970662,2.850336887,6.320263884,10.17186946,642.6472261,561.1461247,1088.564592,551.082357,724.6472183,0.720227491,0.674440365,0.558333873,0.674848096,0.719056275,0.65426636,0.574045207,0.463368315,0.583899808,0.650963767,0.80014537,0.858744533,0.828954895,0.863578361,0.775103857,0.428064469,0.3295279,0.214710195,0.340938985,0.423753826,10.27015989,10.05011347,9.988014533,10.06574194,10.27010236,1591.4,175.8293846,1.570712305
4,35.11213804,22.41579012,19.09149775,19.15893538,22.06343006,3051.44638,2001.840145,1825.144153,1832.773217,1963.193692,1.606233893,2.141847882,2.51438361,2.48484698,2.189013611,1.906533687,4.088277027,6.019527961,5.766619167,4.346040396,876.8025557,380.9113958,706.5110693,640.0903092,373.4774534,0.515744135,0.608903066,0.631384561,0.628713594,0.614106993,0.403475055,0.468918829,0.508015911,0.512066383,0.459028103,0.856608752,0.904982757,0.806940918,0.825818646,0.905010194,0.16279212,0.219884868,0.258080166,0.26221198,0.210706799,10.09832143,10.34667994,10.5257071,10.52339915,10.33413642,2040.16,42.4652359,2.231183075
5,34.31293042,34.85115215,26.80210658,26.99042152,33.70936415,3486.30679,3296.464634,2664.894534,2754.158409,3236.822254,1.749789814,1.657769057,2.094437302,2.086393108,1.729116438,2.126102509,1.86591551,3.684566229,3.573288374,2.126731836,979.9595002,736.9308403,841.0279206,789.6696153,711.6321852,0.525410987,0.496909408,0.544262683,0.550812941,0.508914199,0.420000438,0.375698028,0.40516445,0.417048514,0.379977996,0.859680966,0.888388585,0.84248037,0.856894672,0.890233767,0.176400368,0.141149008,0.164158232,0.173929463,0.144383277,10.5050239,10.59806687,10.77819341,10.77396429,10.58740824,2044.95,51.90589093,3.486438402
6,14.70139093,14.79220588,18.11478885,34.17120334,18.8223902,1479.868572,1486.855277,1685.077102,3016.837135,1739.682872,3.07580952,3.006013993,2.613383899,1.64555931,2.47222849,9.535291163,8.942166299,6.67439642,1.962473891,5.76905445,828.9238376,728.1107319,509.4140017,1176.825291,497.6916751,0.687212571,0.683408136,0.638943399,0.493827885,0.626789249,0.586592095,0.589077096,0.5123131,0.387306748,0.510467011,0.720815623,0.755921373,0.849056469,0.805403703,0.857155588,0.344090286,0.347011825,0.262464712,0.150006517,0.26057657,10.16133093,10.15656197,10.08328527,9.829586048,10.09912269,1824.23,134.8012011,1.966908669
7,17.1659621,16.99343831,21.07648133,33.02812688,21.97579051,1787.000026,1769.282226,2089.66748,3133.842368,2178.739327,2.845158963,2.826494512,2.440284114,1.772540675,2.348614651,8.032641549,7.819471689,5.671096931,2.433015673,5.174905865,676.5584993,598.9792875,500.78857,1013.722723,514.8313535,0.67629131,0.678538535,0.638639013,0.514482925,0.637954158,0.577594222,0.581080831,0.520404157,0.410395764,0.532251657,0.811105177,0.831090856,0.880345436,0.838532665,0.882020227,0.333615086,0.337654932,0.270820487,0.168424683,0.283291826,10.54506804,10.54462099,10.35193461,10.38866965,10.35745031,1905.41,121.222329,1.943767961
8,19.93048878,28.91843108,42.89213141,30.91044875,20.05651328,1807.692953,2282.451689,3079.62838,2572.466911,1832.256353,2.365776136,1.707317335,1.146031784,1.68154541,2.381138252,5.212684983,2.255032578,0.444142874,2.122010637,5.335268854,523.578336,320.8113657,694.6977331,345.498119,590.3039159,0.641904807,0.530947564,0.446834649,0.535630659,0.643632042,0.518115128,0.360800329,0.325411332,0.37826793,0.515054776,0.855545578,0.92980437,0.887360373,0.932924509,0.83931978,0.268443286,0.130176878,0.105892535,0.143086627,0.265281422,10.53759417,10.4257289,10.19128722,10.42674025,10.54024183,343.849,15.74345394,2.754675011
9,18.04972454,17.79345688,21.81146763,32.71784333,22.75520833,1851.91319,1816.913031,2098.969882,2947.444586,2180.121152,2.723877112,2.705554873,2.341479885,1.688184871,2.24762148,7.217210608,7.049938234,5.094262822,2.092908342,4.64185205,708.7642952,635.8713897,500.409129,927.0999495,503.1523083,0.65577869,0.66045961,0.612803714,0.522432574,0.603204354,0.545289831,0.555668616,0.478866197,0.424211764,0.483264969,0.80906096,0.825399157,0.880962167,0.842996088,0.884765245,0.297341,0.308767611,0.229312834,0.17995562,0.23354503,10.55767013,10.55650848,10.37670184,10.33794225,10.38621797,1877.4,99.16241672,1.933545358
10,35.67482489,18.02598459,17.61229413,23.18574064,22.58558873,2683.89748,1596.949742,1565.744696,1865.497363,1821.843199,1.430110226,2.557692105,2.642355914,2.030817534,2.107785256,1.3039483,6.294320698,6.936325111,3.657127453,4.032174766,848.5751,622.5881125,677.1835444,439.2027484,444.5239053,0.457335242,0.593060635,0.606280843,0.542828808,0.547372898,0.35356699,0.438421944,0.454222904,0.378062182,0.379026618,0.842175984,0.805556053,0.784293809,0.882430055,0.878158816,0.125009616,0.192213801,0.206318446,0.142931013,0.143661177,10.23681592,10.58504316,10.58131201,10.46509124,10.45535986,2021.54,62.78256274,1.909419687
11,29.51029731,14.9129804,15.00330343,19.72860348,19.07085558,2895.961786,1601.084299,1608.712012,1995.308642,1931.742133,1.947289314,3.118839487,3.154535844,2.55767133,2.658522851,3.099395529,9.728759039,10.0676739,6.298247427,6.896264405,1042.802424,655.34683,730.3055797,550.3504509,558.3279214,0.543993137,0.696327413,0.694111795,0.641044504,0.644445392,0.436330113,0.613281298,0.610390907,0.541568791,0.537792076,0.820308791,0.795834847,0.773559286,0.86228725,0.855699262,0.190383968,0.37611395,0.372577059,0.293296755,0.289220317,10.14155626,10.35806109,10.35946903,10.23152674,10.21912926,1583.46,166.7041979,1.674438061
12,38.65124199,21.29224694,21.56992733,28.26195426,28.11411881,2993.911406,1975.362986,2019.722904,2370.398747,2348.153967,1.27415396,2.190819929,2.221057807,1.707924463,1.713840833,0.727158942,4.147900055,4.352632875,2.182366122,2.168652241,566.1760598,449.4489471,521.979805,291.2039992,305.4610805,0.49710925,0.648313718,0.645398711,0.577051939,0.572197654,0.368862256,0.534728496,0.530130248,0.443730935,0.430869192,0.905552418,0.886432637,0.871001889,0.93863121,0.935020449,0.136059364,0.285934565,0.28103808,0.196897142,0.185648261,10.87570817,11.17986778,11.18948469,11.04301844,11.03724208,1868.42,48.038019,3.250918203
13,29.2095045,14.76589291,14.89738451,18.65949741,18.10538594,2824.99344,1565.743265,1563.897074,1876.477614,1815.926595,1.933340603,3.112555835,3.125913888,2.621050676,2.683975781,3.046361982,9.702292544,9.891175641,6.686382041,7.029721474,981.4493465,632.8096913,707.9562476,496.5789067,475.5400773,0.546775279,0.694125433,0.687935215,0.660320435,0.666000667,0.446367432,0.601502178,0.584806251,0.559280497,0.551416614,0.826623405,0.798393918,0.774185227,0.867879538,0.869257695,0.199243884,0.36180487,0.341998351,0.312794675,0.304060282,10.16303168,10.35778361,10.3723769,10.17346345,10.16289088,1610.6,162.9485553,1.598583145
14,40.92060029,20.39130995,20.35828836,25.75549627,25.27790179,3817.227742,2198.499074,2199.641627,2687.133428,2612.620238,1.442526352,2.574997282,2.600635982,2.176464578,2.218489849,1.067438576,6.098033731,6.29443174,4.060330896,4.279743343,1075.235079,737.9745175,808.5249194,625.7642811,613.0071351,0.46993235,0.620083476,0.624733763,0.585600058,0.584055255,0.370960072,0.502305236,0.506871052,0.45568319,0.444469257,0.859402904,0.832580456,0.816671156,0.883713961,0.882843083,0.137611375,0.25231055,0.256918264,0.20764717,0.19755292,10.20034865,10.53721074,10.53728099,10.34336364,10.33377736,2065.6,79.08829378,2.051047214
15,32.39095859,16.87575462,16.76827849,20.54024538,20.33279157,2774.471732,1598.960391,1579.144429,1818.079105,1805.64054,1.747935688,2.776903413,2.839337012,2.362692842,2.43710591,2.490032667,7.691026089,8.229969148,5.414741568,5.862834689,986.2850406,638.2080069,697.2306851,493.5790964,506.8758176,0.491543373,0.644582967,0.638192422,0.605096941,0.599860208,0.377113041,0.529786336,0.514617575,0.481070791,0.463777268,0.822573389,0.800897855,0.779755571,0.864442269,0.859838913,0.142214245,0.280673562,0.264831249,0.231429106,0.215089354,10.32594377,10.5471779,10.56022031,10.41634322,10.40807824,1846.28,102.429515,1.570256932
16,33.27990962,17.54173271,17.72509766,22.02917502,21.30115029,3180.635499,1842.283198,1850.314613,2213.943904,2119.744271,1.747240169,2.760468415,2.765013662,2.330197105,2.388712743,2.237926787,7.266746898,7.364503351,4.924873614,5.231880331,974.8509926,573.4722679,652.816882,488.4239006,471.868359,0.51391565,0.676374318,0.672765036,0.638909096,0.638672478,0.402297943,0.564127233,0.55402933,0.525290009,0.515669225,0.847015666,0.844697289,0.823975637,0.88985549,0.888859319,0.161843635,0.318239534,0.306948498,0.275929594,0.26591475,10.36917699,10.51527856,10.52246053,10.33324265,10.32591645,1939.09,112.6691395,2.420854744
17,29.02727591,16.40278326,16.00203266,20.4099404,19.90106256,3039.037771,1823.001007,1771.190633,2180.102323,2127.629089,1.972645952,2.916284528,2.989177945,2.490426199,2.560461217,3.085980353,8.231441646,8.809930618,5.772385226,6.170571354,895.6523166,568.3967587,613.2093373,522.0772756,516.1630623,0.591003629,0.712486524,0.716512946,0.678567101,0.67922256,0.49901737,0.635913634,0.631068347,0.584115993,0.579858918,0.852905803,0.844424171,0.827250271,0.880447144,0.878890216,0.249018335,0.404386149,0.398247259,0.341191493,0.336236364,10.27404497,10.43941165,10.44492949,10.2044094,10.19659602,1708.16,150.7370935,1.771034123
18,32.90944427,16.07238963,15.94112723,20.1388189,19.82461515,2795.304595,1546.035827,1542.953679,1785.824548,1762.123966,1.62219649,2.754461739,2.832649368,2.273055815,2.333082009,1.889652387,7.235434766,7.878361127,4.662018217,4.977763631,930.9711915,590.8232691,668.2121839,404.719744,426.0687033,0.494235436,0.66224664,0.664955657,0.6187099,0.621816635,0.370589656,0.546712278,0.549595098,0.486184396,0.481156635,0.833782707,0.809398462,0.78400311,0.886841883,0.879279426,0.137336693,0.298894315,0.302054772,0.236375267,0.231511708,10.14749569,10.42974375,10.42561383,10.28307572,10.26606752,2059.83,97.83657001,1.783573736
19,18.35263576,18.45454489,23.26957144,22.68512892,38.98746693,1654.240894,1652.125947,1892.934139,1844.494389,2918.886615,2.520179627,2.54210667,1.993205534,2.066185349,1.339836221,6.072861406,6.310038673,3.388115506,3.728480655,1.081714136,624.3945046,710.9404184,376.0402738,379.676248,867.847886,0.620311333,0.621837267,0.566577471,0.571154797,0.459475888,0.472601469,0.466165747,0.408884159,0.400638343,0.343522208,0.811814261,0.7854537,0.900799846,0.897212572,0.851597002,0.223352149,0.217310504,0.167186255,0.160511082,0.118007507,10.43333644,10.43607074,10.40861832,10.40470747,10.08579344,1536.12,24.86211127,2.640349005
20,37.73799059,19.44793732,19.53108438,23.75275088,22.76857794,3226.034218,1919.794874,1900.54102,2160.75775,2083.015741,1.469023216,2.521854274,2.507377674,2.107190444,2.220468063,1.314905411,5.93127401,5.890516672,3.856851915,4.454052538,969.8202743,689.5269282,767.5587413,478.3425139,463.1547826,0.485199978,0.624804033,0.624198766,0.57663546,0.579457837,0.375770599,0.502271911,0.498260413,0.433411599,0.426646653,0.849970557,0.820892111,0.798600249,0.889457041,0.888972007,0.141203543,0.252277073,0.248263439,0.187845614,0.182027367,10.13030554,10.4794177,10.48281659,10.36202083,10.35422224,2222.4,67.93682482,4.323934952
21,18.0883297,17.99575057,23.38307431,23.04542796,37.98752005,1856.59265,1854.185352,2248.566601,2218.861945,3297.762374,2.751882639,2.79892091,2.262280595,2.316962329,1.498277244,7.372311716,7.730111602,4.73166078,5.011735541,1.414648208,735.0177863,805.9963304,612.2408852,625.730723,1103.335667,0.631510481,0.633618719,0.582624881,0.581168851,0.448031031,0.518806675,0.524496036,0.462339669,0.451058514,0.343374053,0.802529688,0.783179751,0.864042732,0.859197202,0.832992491,0.269160366,0.275096092,0.21375797,0.203453783,0.11790574,10.51106193,10.50862947,10.34864752,10.33439952,10.2564088,1942.53,108.8391178,2.05446347
23,28.76054293,14.74254437,14.63219522,18.03646292,17.6518764,2846.097164,1574.420377,1555.597995,1819.756717,1770.150971,2.004710495,3.115519332,3.152615549,2.664930902,2.741895803,3.372945229,9.709523834,10.06090236,6.923463944,7.427198273,1039.673451,636.5051213,703.9860482,470.7870439,462.0800816,0.541134216,0.701727703,0.705441395,0.677119435,0.672255862,0.436657146,0.618670642,0.619410721,0.581696863,0.560145216,0.8177149,0.798347698,0.774270846,0.870833599,0.869674919,0.190669463,0.382753363,0.383669641,0.338371241,0.313762663,10.15091036,10.33512259,10.33808146,10.18450945,10.17674481,1677.13,158.3294106,1.457015488
24,33.35390474,17.80014723,17.69710296,22.98099241,21.98969583,3158.019356,1876.384798,1866.778058,2371.493397,2216.921158,1.721708298,2.727326695,2.764332908,2.294408482,2.355750519,2.13003703,7.060276698,7.333445237,4.648377595,5.028007658,963.7144646,626.5710381,701.9898476,491.5612806,493.0154452,0.503747294,0.670665691,0.671639231,0.629166968,0.624546855,0.388254434,0.575194565,0.569041794,0.513063422,0.49578156,0.847683374,0.833409521,0.812397776,0.896506982,0.888968708,0.150741506,0.330848787,0.323808563,0.263234075,0.245799356,10.32449339,10.51103683,10.51234447,10.32944486,10.3106634,1885.86,117.0900863,2.358724515
25,20.99491775,33.40367839,17.06090856,16.91311728,21.65517028,2049.132202,3155.844064,1783.813526,1751.127781,2121.992964,2.412717622,1.728989834,2.808235084,2.829813171,2.337023891,5.514718001,2.240310302,7.685765764,7.890910924,5.091278551,498.8580316,1010.622171,632.8033455,693.3082589,511.6386271,0.636194853,0.525820783,0.679867405,0.681070725,0.639670683,0.520351301,0.426919287,0.587183223,0.58495222,0.537470556,0.878448465,0.840170222,0.823040651,0.802501723,0.879610064,0.270765476,0.182260077,0.344784138,0.342169099,0.288874599,10.3434672,10.24687053,10.46725705,10.47293389,10.35024494,1866.51,121.1835632,2.076928697
26,32.14539292,18.01834239,18.16314817,22.41711479,21.42649762,2788.747722,1717.48518,1717.684641,1993.308223,1892.053056,1.735580028,2.656651066,2.650238145,2.205806057,2.278653763,2.38376617,6.901248468,6.932592432,4.531353138,4.887558546,876.9735736,594.8988818,665.6511721,456.3360157,435.2736161,0.493454902,0.629691554,0.628515517,0.596366744,0.59967515,0.364225318,0.496951859,0.493494389,0.457477941,0.457098998,0.843026675,0.827178462,0.806645459,0.885694991,0.885134645,0.132660082,0.24696115,0.243536712,0.209286067,0.208939494,10.42328554,10.63783285,10.63861027,10.47421731,10.46903335,1968.85,70.32048348,1.499123917
27,36.44910368,17.49986878,17.33592741,23.06219645,22.85944427,3406.003514,1869.433664,1844.996629,2278.890847,2269.630375,1.61286378,2.800389983,2.855002105,2.273727778,2.321602637,1.774256877,7.594627666,8.022912994,4.759445465,4.985474856,1062.514917,665.0962909,736.3362792,543.4653652,556.8637499,0.490170873,0.672438489,0.668802508,0.616826923,0.610827187,0.373063075,0.577268561,0.574429458,0.511331212,0.497295605,0.844304991,0.822548026,0.800937216,0.880922962,0.877498891,0.139176058,0.333238991,0.329969202,0.261459608,0.247302918,10.20960524,10.42757012,10.43268135,10.29885733,10.28726323,1984.3,114.1285742,1.889359359
28,35.98880665,17.61141981,17.49747177,20.82816616,20.35441707,3234.595102,1758.210814,1735.807259,1971.294391,1920.875023,1.575293105,2.691334158,2.720094002,2.342652351,2.40329636,1.668469726,6.886736559,7.163444872,5.040255737,5.389606557,1043.519176,740.4646051,807.0024306,472.6371965,469.5662124,0.49650453,0.628837986,0.633954265,0.610816105,0.617821178,0.392558881,0.520930076,0.525730101,0.487086756,0.490570973,0.839015472,0.789999452,0.768174603,0.880281481,0.877943139,0.154102475,0.271368144,0.276392139,0.237253508,0.24065988,9.994125083,10.40604089,10.40980902,10.18203595,10.16211516,2070.86,96.16786957,3.5256794
29,35.03294964,19.14739741,18.72466777,23.64585631,23.2587163,2932.855476,1839.910576,1790.300147,2121.341594,2091.655753,1.568166985,2.524522118,2.576411613,2.126879931,2.166239416,1.761141118,6.047885665,6.432207955,4.12468239,4.269494807,801.5307886,596.902739,645.5043107,400.6387508,390.6457106,0.499671628,0.632983352,0.638296547,0.597681019,0.594373736,0.381685709,0.510837072,0.510254181,0.45907201,0.443943949,0.863586713,0.838170141,0.820146197,0.905699282,0.906748404,0.14568398,0.260954514,0.260359329,0.21074711,0.19708623,10.29130999,10.55481852,10.56002581,10.38973493,10.38678348,2186.44,52.94178602,3.142074816
30,19.18268408,24.99115645,25.29194135,35.56739583,34.87677951,2045.637213,2272.150513,2282.840455,2875.939364,2836.658419,2.669569052,2.096486137,2.088640804,1.5058367,1.580024174,6.914075507,3.959688334,3.932169001,1.538943791,1.852216933,573.4995898,537.3739803,570.2151694,711.7178161,726.0848311,0.713933707,0.572609345,0.568275392,0.447911356,0.440294918,0.617632249,0.448460854,0.43314343,0.296188913,0.276511425,0.860020781,0.881896267,0.875264789,0.876491479,0.872253876,0.381469595,0.201117137,0.187613231,0.087727872,0.076458568,10.57297915,10.81091415,10.8063597,10.63284914,10.626983,2061.19,69.22630563,2.654613776
31,32.78209052,16.94048463,16.84979015,20.10738225,19.64554568,2656.970123,1556.997146,1562.83314,1710.098913,1661.401187,1.595297693,2.676100154,2.743998668,2.274272288,2.343023579,1.844045648,6.862642923,7.438834624,4.707786679,5.103273048,944.7559307,792.2692384,892.20849,435.3960496,431.6922497,0.51291213,0.61164274,0.615706777,0.597715399,0.598614215,0.413075524,0.491568743,0.49561693,0.44686571,0.436025564,0.822673087,0.746476093,0.715564678,0.872862066,0.870254202,0.170631389,0.241639829,0.245636141,0.199688962,0.190118293,9.655834098,10.21387879,10.20693455,10.15707926,10.14468676,2135.27,48.57783828,2.186596549
32,34.02446909,16.35633638,16.38445534,21.47314549,21.14665637,3101.380157,1711.546119,1688.579483,2056.174242,2068.069788,1.672682758,2.889954632,2.892387854,2.326500923,2.411846398,1.973387786,8.09193791,8.185331963,4.947242604,5.371049651,931.7531372,633.5609123,710.1381571,462.7010154,464.7887083,0.502720652,0.673272268,0.670834004,0.610261606,0.613758446,0.389717999,0.564265995,0.557446558,0.478628249,0.468867862,0.850073801,0.815393682,0.790265246,0.887636359,0.887781339,0.151880119,0.318396113,0.310746666,0.229085,0.219837072,10.10172791,10.39405543,10.40108717,10.27178933,10.25801687,2054.26,85.65744741,2.465296657
33,40.94110141,20.84977131,21.07396747,25.44334759,24.41369048,3696.189788,2178.341014,2193.042477,2478.657741,2396.195722,1.446782511,2.524417101,2.514342302,2.130712515,2.231166209,1.188385006,5.921912855,5.887018154,3.959725159,4.458789544,1100.638898,737.1735442,831.4694719,585.9735922,559.3709084,0.467992094,0.607804432,0.606819549,0.567416217,0.57304201,0.368228063,0.486647776,0.481080895,0.439068111,0.430661745,0.851383632,0.831242672,0.810929635,0.881953214,0.883433739,0.135591907,0.236826058,0.231438827,0.192780806,0.185469539,10.1509912,10.4943199,10.49548074,10.36416969,10.35427683,2204.23,64.01815596,3.139197442
34,36.15009747,16.35566308,15.99673275,21.59091807,21.28844485,3176.827586,1696.481656,1663.662663,2078.948531,2048.87116,1.575869853,2.911008241,3.002178404,2.348904335,2.414983225,1.693567289,8.354303615,9.053851332,5.174276865,5.531371667,1108.777778,710.8603689,780.0867284,532.5667387,549.8420987,0.464513457,0.65552094,0.659132854,0.610046299,0.601225098,0.349827456,0.551989586,0.549410039,0.492001902,0.46749469,0.825834894,0.791069174,0.766203205,0.872085266,0.866003759,0.122379249,0.304692503,0.301851391,0.242065872,0.218551285,10.02357938,10.3050317,10.30732246,10.19727805,10.19093632,2025.94,104.110986,2.084783876
35,40.4018928,17.95711207,18.13707916,22.62158507,21.56769234,3226.827004,1697.545503,1709.36424,1920.853426,1841.958947,1.283662489,2.47976911,2.509174023,1.9648927,2.081689197,0.70020569,5.313331172,5.63300922,2.771156855,3.330217756,1090.865354,746.8251371,861.3209533,386.0255925,390.4063606,0.459612468,0.626764872,0.625449945,0.585421315,0.595820099,0.364424534,0.499424115,0.49269322,0.419484316,0.426689833,0.831332331,0.780798514,0.748937771,0.899647701,0.894159917,0.132805241,0.249424446,0.242746609,0.175967091,0.182064214,9.708894806,10.20004187,10.20455083,10.15670781,10.1431302,1960.18,39.42249445,5.676503648
36,28.35208333,15.19324628,15.28255456,18.60902825,17.94526367,2778.213306,1638.586076,1627.063571,1895.307137,1849.443384,1.998945936,3.084230802,3.089693854,2.651787067,2.763926982,3.321879548,9.483596085,9.610490473,6.862750869,7.547485337,991.770617,658.337219,737.1676084,513.2347082,499.1610856,0.545248221,0.695509511,0.689402637,0.666276865,0.67345434,0.44291519,0.607922683,0.59188248,0.570917776,0.563193419,0.821862836,0.799594119,0.774008672,0.864806814,0.865252555,0.196173865,0.369569989,0.35032487,0.325947107,0.317186827,10.14546733,10.34040611,10.35179747,10.17836046,10.16830482,1650.68,156.1220305,1.555805542
37,35.67072834,17.74060163,17.64947805,22.41475415,21.81583249,3027.853119,1742.850843,1726.45019,2026.925643,1992.941403,1.537816524,2.669634088,2.704558732,2.173542905,2.287395971,1.612779162,6.906035439,7.214561949,4.262838574,4.929449045,847.9294545,589.837347,658.4902421,340.4672855,334.2329932,0.504460124,0.66590319,0.665930413,0.629932667,0.627871918,0.384760141,0.554608179,0.548046312,0.497758291,0.489957847,0.860241823,0.831231282,0.809798887,0.916125966,0.916261434,0.148040366,0.307590233,0.30035476,0.247763316,0.240058692,10.12399871,10.41364266,10.41930676,10.30931591,10.29685258,2172.36,56.05426122,3.889805518
38,34.1062405,19.99199683,20.11002034,25.60034158,25.20027016,2818.05297,1819.087638,1860.789513,2146.463648,2087.681162,1.53281479,2.308021044,2.355581651,1.868411004,1.906726229,1.615693473,4.819332051,5.156151056,2.869756211,3.046508014,677.5530857,482.2425735,541.7008382,335.3070574,344.7956873,0.538940537,0.646413914,0.650711253,0.580888376,0.581308464,0.423139744,0.519748576,0.526782416,0.440053864,0.433507608,0.879972451,0.867726066,0.854747975,0.921995228,0.917536229,0.179047243,0.270138582,0.277499714,0.193647403,0.187928846,10.47488043,10.68230509,10.67778183,10.59329384,10.58583662,1639.16,24.95864538,2.572794199
39,36.05948783,19.98537709,19.82527546,24.69925413,24.0193048,3227.326379,2020.734166,1992.633273,2350.450093,2281.011275,1.547015224,2.490175973,2.52447149,2.102942823,2.152689774,1.521396484,5.710958283,5.987821788,3.838329621,4.054242843,934.6356869,652.5833429,720.4304619,514.7564655,500.7959676,0.49364103,0.624380417,0.62468402,0.588257202,0.591130066,0.383808389,0.506725215,0.502445587,0.458431297,0.456613867,0.855432526,0.838875507,0.819615837,0.890646883,0.890378543,0.147308879,0.256770444,0.252451568,0.210159254,0.208496223,10.4086629,10.64463157,10.64888775,10.45248235,10.44064495,2072.53,93.61299481,1.694229174
40,47.30902954,48.51777273,46.92988971,33.65292183,33.04287895,3635.186115,3552.669646,3428.984607,2880.638107,2803.201612,1.24306612,1.122864744,1.174936015,1.64941261,1.675625677,0.833208023,0.500468471,0.660167205,2.058578774,2.193153911,1536.958408,1134.607858,1114.33857,936.3035304,771.857331,0.30658098,0.317718659,0.323404286,0.478699931,0.477712675,0.173493246,0.188701936,0.184714702,0.356381111,0.344323901,0.78890805,0.84052203,0.837732733,0.837746349,0.862554232,0.030099906,0.035608421,0.034119521,0.127007496,0.118558949,10.94834972,10.80821283,10.81639986,10.99229071,10.99193752,2091.47,70.64482311,2.854812144
41,24.16913258,38.74179428,17.97562676,18.14573317,24.8629723,1919.151107,2863.881261,1624.431687,1627.824738,1977.134012,1.932842142,1.302429878,2.512166123,2.522492384,1.872967668,3.109349023,0.90033763,5.905190823,6.095085152,2.845722025,356.9280118,808.0037365,567.7636766,649.0025958,369.414708,0.545727698,0.450194998,0.634212501,0.629319979,0.542452981,0.376180123,0.338493023,0.49951553,0.490641023,0.376122212,0.907116909,0.859149936,0.825693251,0.80116545,0.906692978,0.141511485,0.114577527,0.249515765,0.240728614,0.141467918,10.41219967,10.19472712,10.51369634,10.51934641,10.42279965,1788.08,32.74436473,3.015597721
42,33.79606481,18.40789808,18.57936012,23.0686849,22.47735507,2803.874004,1734.196809,1761.832184,2013.608111,1964.274736,1.556944265,2.46746704,2.526946649,2.043105832,2.108636981,1.669652849,5.567704536,6.076169971,3.558695488,3.861359233,729.5326137,495.9962778,569.769991,339.3783887,340.4914786,0.508719924,0.662367819,0.660103444,0.604262399,0.608812472,0.385463215,0.547739122,0.542329035,0.464832944,0.459160297,0.870122019,0.857295033,0.838662002,0.915843513,0.913449501,0.14858189,0.300018146,0.294120782,0.216069666,0.210828178,10.37317183,10.59200527,10.59072039,10.45782678,10.44831189,2109.08,56.93854459,2.997224377
43,31.93261719,16.29421459,16.34299107,21.54381428,20.76980847,3133.853706,1799.121972,1799.515745,2226.75521,2185.100288,1.81898623,2.988184684,3.021311729,2.440001313,2.553554609,2.476527288,8.725005119,9.004958632,5.534380344,6.137465467,1068.744407,704.3921496,784.7142459,581.669267,595.7620968,0.525764028,0.677463893,0.680486433,0.62418281,0.630422494,0.426428711,0.58816241,0.585719589,0.518328417,0.51777626,0.829806401,0.804706009,0.78248475,0.869582064,0.86387378,0.181841445,0.345935021,0.343067437,0.268664348,0.268092255,10.19408958,10.38048555,10.38021449,10.25613982,10.24020983,1674.91,144.1084497,1.609783311
44,19.71144392,22.10412533,21.18125647,20.95311147,19.70876451,1682.57498,1929.362562,1862.883392,1966.637398,1734.791633,2.36210221,2.14139083,2.27347285,2.402835834,2.397177973,5.275255456,4.040201937,4.831179593,5.545554351,5.449199873,487.5448277,454.3318328,448.5368172,680.0228604,486.652771,0.580196874,0.606128078,0.611802485,0.628838016,0.589493718,0.430983315,0.476253889,0.484390655,0.517102877,0.447570536,0.855375232,0.882509157,0.879864098,0.827417295,0.859987021,0.185746618,0.226817767,0.234634306,0.267395385,0.200319385,10.53306474,10.27839733,10.27268888,10.3929066,10.52524715,1942.58,72.22421683,1.211832184
